judul,category_1,category_2,the_category
Persepsi Masyarakat terhadap Perlindungan Konsumen dan Hak-hak Penumpang dalam Transportasi,Transportasi dan Logistik,Hukum,Transportasi dan Logistik & Hukum
Survei Kepuasan Masyarakat terhadap Layanan Keuangan dalam Transportasi dan Logistik,Transportasi dan Logistik,Keuangan,Transportasi dan Logistik & Keuangan
Analisis Dampak Infrastruktur Transportasi terhadap Pertumbuhan Ekonomi dan Investasi,Transportasi dan Logistik,Keuangan,Transportasi dan Logistik & Keuangan
Penilaian Terhadap Efisiensi dan Keamanan Transaksi Keuangan dalam Transportasi,Transportasi dan Logistik,Keuangan,Transportasi dan Logistik & Keuangan
Studi Tentang Tantangan dan Inovasi dalam Pembayaran dan Pengelolaan Keuangan dalam Transportasi Online,Transportasi dan Logistik,Keuangan,Transportasi dan Logistik & Keuangan
Persepsi Masyarakat terhadap Dampak Biaya Transportasi dan Logistik terhadap Pengeluaran Rumah Tangga,Transportasi dan Logistik,Keuangan,Transportasi dan Logistik & Keuangan
Survei Kepuasan Wisatawan terhadap Aksesibilitas dan Kualitas Transportasi Pariwisata,Transportasi dan Logistik,Pariwisata,Transportasi dan Logistik & Pariwisata
Analisis Dampak Infrastruktur Transportasi terhadap Pengembangan Destinasi Pariwisata,Transportasi dan Logistik,Pariwisata,Transportasi dan Logistik & Pariwisata
Penilaian Terhadap Keamanan dan Kenyamanan Transportasi Wisata,Transportasi dan Logistik,Pariwisata,Transportasi dan Logistik & Pariwisata
Studi Tentang Tantangan dan Inovasi dalam Transportasi Ramah Pariwisata,Transportasi dan Logistik,Pariwisata,Transportasi dan Logistik & Pariwisata
Persepsi Masyarakat terhadap Dampak Pariwisata terhadap Kondisi Lingkungan dan Budaya Lokal,Transportasi dan Logistik,Pariwisata,Transportasi dan Logistik & Pariwisata
Survei Kepuasan Masyarakat terhadap Aksesibilitas Transportasi dalam Misi Kemanusiaan,Transportasi dan Logistik,Sosial dan Kemanusiaan,Transportasi dan Logistik & Sosial dan Kemanusiaan
Analisis Dampak Transportasi dan Logistik dalam Bantuan Bencana dan Penanggulangan Krisis,Transportasi dan Logistik,Sosial dan Kemanusiaan,Transportasi dan Logistik & Sosial dan Kemanusiaan
Penilaian Terhadap Keamanan dan Pelayanan Transportasi bagi Kelompok Rentan dan Penyandang Disabilitas,Transportasi dan Logistik,Sosial dan Kemanusiaan,Transportasi dan Logistik & Sosial dan Kemanusiaan
Studi Tentang Tantangan dan Inovasi dalam Pengangkutan dan Distribusi Logistik Kemanusiaan,Transportasi dan Logistik,Sosial dan Kemanusiaan,Transportasi dan Logistik & Sosial dan Kemanusiaan
Persepsi Masyarakat terhadap Peran Transportasi dalam Mendorong Kesetaraan Sosial dan Kemanusiaan,Transportasi dan Logistik,Sosial dan Kemanusiaan,Transportasi dan Logistik & Sosial dan Kemanusiaan
Survei Kepuasan Masyarakat terhadap Transportasi Ramah Lingkungan dan Berkelanjutan,Transportasi dan Logistik,Lingkungan dan Konservasi,Transportasi dan Logistik & Lingkungan dan Konservasi
Analisis Dampak Transportasi dan Logistik terhadap Emisi Gas Rumah Kaca dan Polusi Lingkungan,Transportasi dan Logistik,Lingkungan dan Konservasi,Transportasi dan Logistik & Lingkungan dan Konservasi
Penilaian Terhadap Pengelolaan Sumber Daya Alam dan Perlindungan Lingkungan dalam Transportasi,Transportasi dan Logistik,Lingkungan dan Konservasi,Transportasi dan Logistik & Lingkungan dan Konservasi
Studi Tentang Tantangan dan Inovasi dalam Transportasi Hijau dan Logistik Berkelanjutan,Transportasi dan Logistik,Lingkungan dan Konservasi,Transportasi dan Logistik & Lingkungan dan Konservasi
Persepsi Masyarakat terhadap Kontribusi Transportasi dalam Pelestarian Lingkungan Hidup,Transportasi dan Logistik,Lingkungan dan Konservasi,Transportasi dan Logistik & Lingkungan dan Konservasi
Survei Kepuasan Pengguna terhadap Penerapan Teknologi Informasi dalam Transportasi dan Logistik,Transportasi dan Logistik,Teknologi Informasi dan Komunikasi,Transportasi dan Logistik & Teknologi Informasi dan Komunikasi
Analisis Dampak Teknologi Informasi dan Komunikasi dalam Efisiensi dan Keandalan Transportasi,Transportasi dan Logistik,Teknologi Informasi dan Komunikasi,Transportasi dan Logistik & Teknologi Informasi dan Komunikasi
Penilaian Terhadap Keamanan dan Perlindungan Data dalam Sistem Transportasi dan Logistik Terkoneksi,Transportasi dan Logistik,Teknologi Informasi dan Komunikasi,Transportasi dan Logistik & Teknologi Informasi dan Komunikasi
Studi Tentang Tantangan dan Inovasi dalam Pengembangan Aplikasi dan Layanan Digital dalam Transportasi,Transportasi dan Logistik,Teknologi Informasi dan Komunikasi,Transportasi dan Logistik & Teknologi Informasi dan Komunikasi
Persepsi Masyarakat terhadap Peran Teknologi dalam Transformasi Transportasi dan Logistik,Transportasi dan Logistik,Teknologi Informasi dan Komunikasi,Transportasi dan Logistik & Teknologi Informasi dan Komunikasi
Survei Kepuasan Pengguna terhadap Fasilitas Transportasi untuk Aktivitas Olahraga dan Rekreasi,Transportasi dan Logistik,Olahraga dan Rekreasi,Transportasi dan Logistik & Olahraga dan Rekreasi
Analisis Dampak Infrastruktur Transportasi terhadap Aksesibilitas Lokasi Olahraga dan Rekreasi,Transportasi dan Logistik,Olahraga dan Rekreasi,Transportasi dan Logistik & Olahraga dan Rekreasi
Penilaian Terhadap Keamanan dan Kenyamanan Transportasi dalam Perjalanan ke Tempat Olahraga dan Rekreasi,Transportasi dan Logistik,Olahraga dan Rekreasi,Transportasi dan Logistik & Olahraga dan Rekreasi
Studi Tentang Tantangan dan Inovasi dalam Transportasi dan Logistik untuk Pariwisata Olahraga,Transportasi dan Logistik,Olahraga dan Rekreasi,Transportasi dan Logistik & Olahraga dan Rekreasi
Persepsi Masyarakat terhadap Dukungan Transportasi dalam Mendorong Gaya Hidup Aktif dan Rekreasi,Transportasi dan Logistik,Olahraga dan Rekreasi,Transportasi dan Logistik & Olahraga dan Rekreasi
Survei Kepuasan Pengguna terhadap Transportasi untuk Kegiatan Seni dan Budaya,Transportasi dan Logistik,Seni dan Budaya,Transportasi dan Logistik & Seni dan Budaya
Analisis Dampak Transportasi terhadap Pengembangan Industri Seni dan Budaya,Transportasi dan Logistik,Seni dan Budaya,Transportasi dan Logistik & Seni dan Budaya
Penilaian Terhadap Aksesibilitas Transportasi ke Tempat Seni Pertunjukan dan Museum,Transportasi dan Logistik,Seni dan Budaya,Transportasi dan Logistik & Seni dan Budaya
Studi Tentang Tantangan dan Inovasi dalam Logistik dan Distribusi Barang Seni dan Budaya,Transportasi dan Logistik,Seni dan Budaya,Transportasi dan Logistik & Seni dan Budaya
Persepsi Masyarakat terhadap Kontribusi Transportasi dalam Mempromosikan Warisan Budaya dan Kreativitas,Transportasi dan Logistik,Seni dan Budaya,Transportasi dan Logistik & Seni dan Budaya
Survei Kepuasan Pengguna terhadap Fasilitas Transportasi ke Tempat Ibadah dan Perayaan Keagamaan,Transportasi dan Logistik,Agama dan Kepercayaan,Transportasi dan Logistik & Agama dan Kepercayaan
Analisis Dampak Infrastruktur Transportasi terhadap Aksesibilitas Tempat Ibadah dan Pusat Keagamaan,Transportasi dan Logistik,Agama dan Kepercayaan,Transportasi dan Logistik & Agama dan Kepercayaan
Penilaian Terhadap Keamanan dan Ketersediaan Transportasi dalam Perjalanan Keagamaan,Transportasi dan Logistik,Agama dan Kepercayaan,Transportasi dan Logistik & Agama dan Kepercayaan
Studi Tentang Tantangan dan Inovasi dalam Transportasi Logistik untuk Logistik Keagamaan,Transportasi dan Logistik,Agama dan Kepercayaan,Transportasi dan Logistik & Agama dan Kepercayaan
Persepsi Masyarakat terhadap Dukungan Transportasi dalam Memfasilitasi Kegiatan Keagamaan,Transportasi dan Logistik,Agama dan Kepercayaan,Transportasi dan Logistik & Agama dan Kepercayaan
Survei Kepuasan Pelaku Bisnis terhadap Layanan Transportasi dan Logistik,Transportasi dan Logistik,Bisnis dan Industri,Transportasi dan Logistik & Bisnis dan Industri
Analisis Dampak Efisiensi Transportasi terhadap Rantai Pasok dan Distribusi Industri,Transportasi dan Logistik,Bisnis dan Industri,Transportasi dan Logistik & Bisnis dan Industri
Penilaian Terhadap Keandalan dan Responsifitas Transportasi dalam Mendukung Operasional Bisnis,Transportasi dan Logistik,Bisnis dan Industri,Transportasi dan Logistik & Bisnis dan Industri
Studi Tentang Tantangan dan Inovasi dalam Logistik dan Pengiriman Barang dalam Bisnis dan Industri,Transportasi dan Logistik,Bisnis dan Industri,Transportasi dan Logistik & Bisnis dan Industri
Persepsi Masyarakat terhadap Peran Transportasi dalam Pertumbuhan Ekonomi dan Investasi,Transportasi dan Logistik,Bisnis dan Industri,Transportasi dan Logistik & Bisnis dan Industri
Survei Kepuasan Masyarakat terhadap Kebijakan dan Pengelolaan Transportasi Publik oleh Pemerintah,Transportasi dan Logistik,Politik dan Pemerintahan,Transportasi dan Logistik & Politik dan Pemerintahan
Analisis Dampak Kebijakan Transportasi terhadap Peningkatan Mobilitas dan Konektivitas Antarwilayah,Transportasi dan Logistik,Politik dan Pemerintahan,Transportasi dan Logistik & Politik dan Pemerintahan
Penilaian Terhadap Keamanan dan Keberlanjutan Transportasi dalam Pembangunan Infrastruktur Publik,Transportasi dan Logistik,Politik dan Pemerintahan,Transportasi dan Logistik & Politik dan Pemerintahan
Studi Tentang Tantangan dan Inovasi dalam Manajemen Transportasi dan Logistik Publik,Transportasi dan Logistik,Politik dan Pemerintahan,Transportasi dan Logistik & Politik dan Pemerintahan
Persepsi Masyarakat terhadap Transparansi dan Akuntabilitas Pemerintah dalam Pengembangan Transportasi,Transportasi dan Logistik,Politik dan Pemerintahan,Transportasi dan Logistik & Politik dan Pemerintahan
Survei Kepuasan Petani dan Nelayan terhadap Layanan Transportasi dan Logistik dalam Distribusi Hasil Pertanian dan Perikanan,Transportasi dan Logistik,Pertanian dan Perikanan,Transportasi dan Logistik & Pertanian dan Perikanan
Analisis Dampak Infrastruktur Transportasi terhadap Peningkatan Aksesibilitas dan Efisiensi dalam Sektor Pertanian dan Perikanan,Transportasi dan Logistik,Pertanian dan Perikanan,Transportasi dan Logistik & Pertanian dan Perikanan
Penilaian Terhadap Ketersediaan dan Kualitas Layanan Transportasi dalam Mendukung Pasar Pertanian dan Perikanan,Transportasi dan Logistik,Pertanian dan Perikanan,Transportasi dan Logistik & Pertanian dan Perikanan
Studi Tentang Tantangan dan Inovasi dalam Logistik dan Distribusi Hasil Pertanian dan Perikanan,Transportasi dan Logistik,Pertanian dan Perikanan,Transportasi dan Logistik & Pertanian dan Perikanan
Persepsi Masyarakat terhadap Peran Transportasi dalam Mendukung Ketahanan Pangan dan Keberlanjutan Sektor Pertanian dan Perikanan,Transportasi dan Logistik,Pertanian dan Perikanan,Transportasi dan Logistik & Pertanian dan Perikanan
Survei Keterhubungan Antara Kualitas Produk Pertanian dan Perikanan dengan Kesehatan Masyarakat,Pertanian dan Perikanan,Kesehatan,Pertanian dan Perikanan & Kesehatan
Penilaian Kesesuaian Sistem Pertanian dan Perikanan dalam Mendukung Kesehatan Gizi Masyarakat,Pertanian dan Perikanan,Kesehatan,Pertanian dan Perikanan & Kesehatan
Studi Mengenai Dampak Praktik Pertanian dan Perikanan terhadap Keberlanjutan Lingkungan dan Kesehatan,Pertanian dan Perikanan,Kesehatan,Pertanian dan Perikanan & Kesehatan
Persepsi Masyarakat tentang Kesehatan dan Keamanan Pangan dari Sektor Pertanian dan Perikanan,Pertanian dan Perikanan,Kesehatan,Pertanian dan Perikanan & Kesehatan
Analisis Penggunaan Teknologi Informasi dalam Peningkatan Kualitas dan Keamanan Produk Pertanian dan Perikanan,Pertanian dan Perikanan,Kesehatan,Pertanian dan Perikanan & Kesehatan
Survei Kebutuhan Pendidikan dan Pelatihan dalam Sektor Pertanian dan Perikanan,Pertanian dan Perikanan,Pendidikan,Pertanian dan Perikanan & Pendidikan
Evaluasi Efektivitas Program Pendidikan dan Pelatihan di Bidang Pertanian dan Perikanan,Pertanian dan Perikanan,Pendidikan,Pertanian dan Perikanan & Pendidikan
Studi Tentang Tantangan dan Peluang Pendidikan di Sektor Pertanian dan Perikanan,Pertanian dan Perikanan,Pendidikan,Pertanian dan Perikanan & Pendidikan
Penilaian Tingkat Kesadaran Masyarakat akan Pentingnya Pendidikan Pertanian dan Perikanan,Pertanian dan Perikanan,Pendidikan,Pertanian dan Perikanan & Pendidikan
Persepsi Stakeholder tentang Peran Pendidikan dalam Meningkatkan Keberlanjutan Pertanian dan Perikanan,Pertanian dan Perikanan,Pendidikan,Pertanian dan Perikanan & Pendidikan
Analisis Kebijakan Hukum dalam Pengembangan Sektor Pertanian dan Perikanan,Pertanian dan Perikanan,Hukum,Pertanian dan Perikanan & Hukum
Survei Kepatuhan terhadap Peraturan dan Perizinan dalam Praktik Pertanian dan Perikanan,Pertanian dan Perikanan,Hukum,Pertanian dan Perikanan & Hukum
Penilaian Dampak Hukum terhadap Perlindungan Petani dan Nelayan dalam Sektor Pertanian dan Perikanan,Pertanian dan Perikanan,Hukum,Pertanian dan Perikanan & Hukum
Studi Tentang Tantangan dan Inovasi dalam Pengaturan Hukum untuk Pertanian dan Perikanan Berkelanjutan,Pertanian dan Perikanan,Hukum,Pertanian dan Perikanan & Hukum
Persepsi Stakeholder terhadap Efektivitas Sistem Hukum dalam Mendorong Pertumbuhan Sektor Pertanian dan Perikanan,Pertanian dan Perikanan,Hukum,Pertanian dan Perikanan & Hukum
Analisis Keuangan dalam Pengelolaan Usaha Pertanian dan Perikanan,Pertanian dan Perikanan,Keuangan,Pertanian dan Perikanan & Keuangan
Survei Ketersediaan Sumber Pendanaan dan Akses Keuangan bagi Petani dan Nelayan,Pertanian dan Perikanan,Keuangan,Pertanian dan Perikanan & Keuangan
Evaluasi Kinerja dan Efisiensi Pengelolaan Keuangan di Sektor Pertanian dan Perikanan,Pertanian dan Perikanan,Keuangan,Pertanian dan Perikanan & Keuangan
Penilaian Dampak Perubahan Kebijakan Keuangan terhadap Keberlanjutan Usaha Pertanian dan Perikanan,Pertanian dan Perikanan,Keuangan,Pertanian dan Perikanan & Keuangan
Persepsi Masyarakat terhadap Peran Keuangan dalam Pengembangan Pertanian dan Perikanan yang Berkelanjutan,Pertanian dan Perikanan,Keuangan,Pertanian dan Perikanan & Keuangan
Survei Potensi Wisata Pertanian dan Perikanan dalam Mendukung Pariwisata Berkelanjutan,Pertanian dan Perikanan,Pariwisata,Pertanian dan Perikanan & Pariwisata
Evaluasi Dampak Pariwisata terhadap Sektor Pertanian dan Perikanan,Pertanian dan Perikanan,Pariwisata,Pertanian dan Perikanan & Pariwisata
Analisis Peluang dan Tantangan dalam Pengembangan Pariwisata Bertema Pertanian dan Perikanan,Pertanian dan Perikanan,Pariwisata,Pertanian dan Perikanan & Pariwisata
Penilaian Kebijakan dan Infrastruktur yang Mendukung Pariwisata Pertanian dan Perikanan,Pertanian dan Perikanan,Pariwisata,Pertanian dan Perikanan & Pariwisata
Persepsi Masyarakat tentang Kontribusi Pariwisata Pertanian dan Perikanan terhadap Pembangunan Lokal,Pertanian dan Perikanan,Pariwisata,Pertanian dan Perikanan & Pariwisata
Survei Dampak Sektor Pertanian dan Perikanan terhadap Pemberdayaan Masyarakat Lokal,Pertanian dan Perikanan,Sosial dan Kemanusiaan,Pertanian dan Perikanan & Sosial dan Kemanusiaan
Evaluasi Program Kesejahteraan Sosial dalam Sektor Pertanian dan Perikanan,Pertanian dan Perikanan,Sosial dan Kemanusiaan,Pertanian dan Perikanan & Sosial dan Kemanusiaan
Analisis Peran Wanita dalam Pertanian dan Perikanan serta Dampaknya terhadap Kesetaraan Gender,Pertanian dan Perikanan,Sosial dan Kemanusiaan,Pertanian dan Perikanan & Sosial dan Kemanusiaan
Penilaian Keterlibatan Masyarakat dalam Pengelolaan Sumber Daya Pertanian dan Perikanan,Pertanian dan Perikanan,Sosial dan Kemanusiaan,Pertanian dan Perikanan & Sosial dan Kemanusiaan
Persepsi Stakeholder tentang Tanggung Jawab Sosial dan Etika dalam Sektor Pertanian dan Perikanan,Pertanian dan Perikanan,Sosial dan Kemanusiaan,Pertanian dan Perikanan & Sosial dan Kemanusiaan
Analisis Dampak Pertanian dan Perikanan terhadap Konservasi Sumber Daya Alam dan Keanekaragaman Hayati,Pertanian dan Perikanan,Lingkungan dan Konservasi,Pertanian dan Perikanan & Lingkungan dan Konservasi
Survei Praktik Pertanian dan Perikanan Berkelanjutan dalam Kaitannya dengan Pelestarian Lingkungan,Pertanian dan Perikanan,Lingkungan dan Konservasi,Pertanian dan Perikanan & Lingkungan dan Konservasi
Evaluasi Efektivitas Kebijakan Lingkungan dalam Mendorong Praktik Pertanian dan Perikanan Berkelanjutan,Pertanian dan Perikanan,Lingkungan dan Konservasi,Pertanian dan Perikanan & Lingkungan dan Konservasi
Penilaian Keberlanjutan dan Kelestarian Sumber Daya dalam Sektor Pertanian dan Perikanan,Pertanian dan Perikanan,Lingkungan dan Konservasi,Pertanian dan Perikanan & Lingkungan dan Konservasi
Persepsi Masyarakat tentang Keterkaitan antara Lingkungan dan Sektor Pertanian serta Perikanan,Pertanian dan Perikanan,Lingkungan dan Konservasi,Pertanian dan Perikanan & Lingkungan dan Konservasi
Survei Penggunaan Teknologi Informasi dan Komunikasi dalam Praktik Pertanian dan Perikanan,Pertanian dan Perikanan,Teknologi Informasi dan Komunikasi,Pertanian dan Perikanan & Teknologi Informasi dan Komunikasi
Evaluasi Efektivitas Sistem Informasi dan Komunikasi dalam Mendukung Pertanian dan Perikanan Berkelanjutan,Pertanian dan Perikanan,Teknologi Informasi dan Komunikasi,Pertanian dan Perikanan & Teknologi Informasi dan Komunikasi
Analisis Peran Inovasi Teknologi Informasi dalam Meningkatkan Efisiensi dan Produktivitas Pertanian dan Perikanan,Pertanian dan Perikanan,Teknologi Informasi dan Komunikasi,Pertanian dan Perikanan & Teknologi Informasi dan Komunikasi
Penilaian Potensi Teknologi Informasi dan Komunikasi untuk Mengatasi Tantangan dalam Pertanian dan Perikanan,Pertanian dan Perikanan,Teknologi Informasi dan Komunikasi,Pertanian dan Perikanan & Teknologi Informasi dan Komunikasi
Persepsi Stakeholder tentang Peran Teknologi Informasi dan Komunikasi dalam Transformasi Digital Sektor Pertanian dan Perikanan,Pertanian dan Perikanan,Teknologi Informasi dan Komunikasi,Pertanian dan Perikanan & Teknologi Informasi dan Komunikasi
Survei Partisipasi Masyarakat dalam Kegiatan Olahraga dan Rekreasi di Lingkungan Pertanian dan Perikanan,Pertanian dan Perikanan,Olahraga dan Rekreasi,Pertanian dan Perikanan & Olahraga dan Rekreasi
Evaluasi Dampak Wisata Olahraga dan Rekreasi terhadap Sektor Pertanian dan Perikanan,Pertanian dan Perikanan,Olahraga dan Rekreasi,Pertanian dan Perikanan & Olahraga dan Rekreasi
Analisis Potensi Pengembangan Infrastruktur Rekreasi di Area Pertanian dan Perikanan,Pertanian dan Perikanan,Olahraga dan Rekreasi,Pertanian dan Perikanan & Olahraga dan Rekreasi
Penilaian Peran Olahraga dalam Meningkatkan Kesehatan dan Kesejahteraan Masyarakat Pertanian dan Perikanan,Pertanian dan Perikanan,Olahraga dan Rekreasi,Pertanian dan Perikanan & Olahraga dan Rekreasi
Persepsi Stakeholder tentang Kontribusi Olahraga dan Rekreasi dalam Pengembangan Pertanian dan Perikanan,Pertanian dan Perikanan,Olahraga dan Rekreasi,Pertanian dan Perikanan & Olahraga dan Rekreasi
Survei Pemanfaatan Seni dan Budaya dalam Mempromosikan Produk Pertanian dan Perikanan Lokal,Pertanian dan Perikanan,Seni dan Budaya,Pertanian dan Perikanan & Seni dan Budaya
